id,function,party,institution,date,contact_type,org_name,lobbyist_type,purpose,purpose_details
2103,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,"ZDRUŽENJE DELODAJALCEV SLOVENIJE Gospodarsko interesno združenje, Dimičeva 9, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Stališče delodajalskih organizacij glede Predloga zakona o dopolnitvah Zakona o delovnih razmerjih.
2103,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,OBRTNO-PODJETNIŠKA ZBORNICA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Stališče delodajalskih organizacij glede Predloga zakona o dopolnitvah Zakona o delovnih razmerjih.
2103,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,GOSPODARSKA ZBORNICA SLOVENIJE CENTER ZA POSLOVNO USPOSABLJANJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Stališče delodajalskih organizacij glede Predloga zakona o dopolnitvah Zakona o delovnih razmerjih.
2103,Funkcionar,SMC,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,TRGOVINSKA ZBORNICA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,Stališče delodajalskih organizacij glede Predloga zakona o dopolnitvah Zakona o delovnih razmerjih.
2111,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,ZDRUŽENJE DELODAJALCEV OBRTI IN PODJETNIKOV SLOVENIJE GIZ,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,glede predloga zakona o dopolnitvi zakona o delovnih razmerjih - epa: 765-VIII.
2111,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,"ZDRUŽENJE DELODAJALCEV SLOVENIJE Gospodarsko interesno združenje, Dimičeva 9, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,glede predloga zakona o dopolnitvi zakona o delovnih razmerjih - epa: 765-VIII.
2111,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,OBRTNO-PODJETNIŠKA ZBORNICA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,glede predloga zakona o dopolnitvi zakona o delovnih razmerjih - epa: 765-VIII.
2111,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,Gospodarska zbornica Slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,glede predloga zakona o dopolnitvi zakona o delovnih razmerjih - epa: 765-VIII.
2111,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO POŠTI,TRGOVINSKA ZBORNICA SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,glede predloga zakona o dopolnitvi zakona o delovnih razmerjih - epa: 765-VIII.
2112,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO E-POŠTI,DRUŠTVO ZA POMOČ OTROKOM Z REDKIMI BOLEZNIMI VILJEM JULIJAN,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,"Prošnja za podprtje ustanovitve državnega sklada ali vzpostavitve drugega primarnega mehanizma, ki bo omogočal kritje stroškov za najboljše oziroma najnovejše zdravljenje, nego in oskrbo bolnikov z redkimi boleznimi, ki jih Zavod za zdravstveno zavarovanje Slovenije trenutno ne krije."
2112,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO E-POŠTI,DRUŠTVO ZA POMOČ OTROKOM Z REDKIMI BOLEZNIMI VILJEM JULIJAN,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,"Prošnja za podprtje ustanovitve državnega sklada ali vzpostavitve drugega primarnega mehanizma, ki bo omogočal kritje stroškov za najboljše oziroma najnovejše zdravljenje, nego in oskrbo bolnikov z redkimi boleznimi, ki jih Zavod za zdravstveno zavarovanje Slovenije trenutno ne krije."
2112,Funkcionar,LMŠ,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.09.2019,PO E-POŠTI,DRUŠTVO ZA POMOČ OTROKOM Z REDKIMI BOLEZNIMI VILJEM JULIJAN,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,"Prošnja za podprtje ustanovitve državnega sklada ali vzpostavitve drugega primarnega mehanizma, ki bo omogočal kritje stroškov za najboljše oziroma najnovejše zdravljenje, nego in oskrbo bolnikov z redkimi boleznimi, ki jih Zavod za zdravstveno zavarovanje Slovenije trenutno ne krije."
