id,date,contact_type,institution,function,party,org_name,lobbyist_type,purpose,purpose_details
USFSE8B9VFS7H,2019-12-17,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,ADRIATIC SLOVENICA d.d.,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog zakona o spremembah in dopolnitvah Zakona o zdravstvenem zavarovanju.
USFSE8B9VFS7H,2019-12-17,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,ADRIATIC SLOVENICA d.d.,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog zakona o spremembah in dopolnitvah Zakona o zdravstvenem zavarovanju.
LGB2H93396Z6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,AGENCIJA ZA ENERGIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o javni agenciji RS za trg, varnost prometa in potrošnike in Javni agenciji RS za finančne trge."
LGB2H93396Z6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,AGENCIJA ZA ENERGIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o javni agenciji RS za trg, varnost prometa in potrošnike in Javni agenciji RS za finančne trge."
LGB2H93396Z6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,AGENCIJA ZA ENERGIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o javni agenciji RS za trg, varnost prometa in potrošnike in Javni agenciji RS za finančne trge."
LGB2H93396Z6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,AGENCIJA ZA ENERGIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o javni agenciji RS za trg, varnost prometa in potrošnike in Javni agenciji RS za finančne trge."
LGB2H93396Z6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,AGENCIJA ZA ENERGIJO,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o javni agenciji RS za trg, varnost prometa in potrošnike in Javni agenciji RS za finančne trge."
DILCN93DCUG5H,2018-12-10,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,AITSA d.o.o.,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o revidiranju
3MQSG6JCRTP6H,2018-02-08,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,Ars Ramovš,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Predstavitev položaja po neuspelem kandidiranju za sredstva na programskem razpisu Ministrstva za kulturo
ICMTF9JD59Q7H,2021-01-06,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"AVTOTEHNA VIS, d.o.o.",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Postavitev šotornih nadstreškov za vozila na parkiriščih, težave pri pridobivanju gradbenih dovoljenj nezahtevnih objektov."
GF64F9B2T8N6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,CAA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o Javni agenciji RS za trg, varnost prometa in potrošnike in >Javni agenciji RS za finančne trge."
GF64F9B2T8N6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,CAA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o Javni agenciji RS za trg, varnost prometa in potrošnike in >Javni agenciji RS za finančne trge."
GF64F9B2T8N6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,CAA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o Javni agenciji RS za trg, varnost prometa in potrošnike in >Javni agenciji RS za finančne trge."
GF64F9B2T8N6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,CAA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o Javni agenciji RS za trg, varnost prometa in potrošnike in >Javni agenciji RS za finančne trge."
GF64F9B2T8N6H,2020-10-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,CAA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog zakona o Javni agenciji RS za trg, varnost prometa in potrošnike in >Javni agenciji RS za finančne trge."
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
QVKDG9SNCID7H,2019-09-23,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,"CIVILNA INICIATIVA ""ZA UPOKOJENCE GRE""",Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Na sestanku so se pogovarjali o Zakonu o pokojninskem in invalidskem zavarovanju ter o Zakonu o izvrševanju proračuna RS.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
EIZ8H834C7D4H,2019-09-24,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa dokup dobe,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Pripombe na Zakon o pokojninskem in invalidskem zavarovanju
EIZ8H834C7D4H,2019-09-24,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa dokup dobe,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Pripombe na Zakon o pokojninskem in invalidskem zavarovanju
EIZ8H834C7D4H,2019-09-24,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SMC,civilna iniciativa dokup dobe,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Pripombe na Zakon o pokojninskem in invalidskem zavarovanju
EIZ8H834C7D4H,2019-09-24,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa dokup dobe,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Pripombe na Zakon o pokojninskem in invalidskem zavarovanju
EIZ8H834C7D4H,2019-09-24,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa dokup dobe,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Pripombe na Zakon o pokojninskem in invalidskem zavarovanju
EIZ8H834C7D4H,2019-09-24,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa dokup dobe,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Pripombe na Zakon o pokojninskem in invalidskem zavarovanju
UHIDN8J97GFZH,2018-03-07,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,CINIP - Civilna iniciativa nasilno izbrisanih podjetij,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog Zakona o prekinitvi postopkov proti družbenikom izbrisanih družb.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa združeni starši,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa združeni starši,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa združeni starši,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
4XR2B9B7TQG7H,2019-07-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SMC,civilna iniciativa združeni starši,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o organizaciji in financiranju vzgoje in izobraževanja.
